id,premise,hypothesis,lang_abv,language,label
84e666ea82,we were lucky in that in one respect in that after she had her stroke she wasn't really you know really much aware of what was going on,She wasn't aware what was going on after her stroke.,en,English,0
a48b2f02ab,This northern beach of magnificent tan sand is most agreeably reached by boat.,The beach has beautiful sand.,en,English,0
db937a1b8a,南希·格里芬在《好莱坞，反击时刻到了》一书写道：迈克尔·艾斯纳将橄榄枝给了前友人迈克·奥维茨，但奥维茨没有接受。,据报道，Michael Eisner试图与Mike Ovitz和解，但没有成功。,zh,Chinese,0
661fd845a1,"Then you're ready for the fray, either in the bustling great bazaars such as Delhi's Chandni Chowk or Mumbai's Bhuleshwar, or the more sedate ambience of grander shops and showrooms.",The grander showrooms tend to have extremely lively atmospheres. ,en,English,2
e4f9bba0a9,"Lalley also is enthused about other bar efforts on behalf of the poor, most notably the Legal Assistance Center will operate out of the new courthouse.",Lalley is enthusiastic about the bar's initiative to help the poor.,en,English,0
912faf4bed,Δείτε επίσης την Star Computer City στο Star House κοντά στο τερματικό σταθμό του Star Ferry,Το Computer CIty δεν βρίσκεται στο Star House.,el,Greek,2
0cc55c6e0c,"In other cases, we must rely on survey approaches to estimate WTP, usually through a variant of the contingent valuation approach, which generally involves directly questioning respondents for their WTP in hypothetical market situations.",It is not possible to determine WTP by asking respondents.,en,English,2
9ba0ac0ac6,"Масачузетския Институт по Технологии (МИТ), създаден през 1861, е водещо научно и инженерно учреждение в Америка, което е пионер в много съвременни технологии, от стробоскопична фотография до процеси по консервиране на храни.","Масачузетският технологичен институт е основан, когато е роден Исус.",bg,Bulgarian,2
a78d8daaeb,Каждый июль мы чествуем наследие нашего штата праздником Истории жителей Индианы.,У нас целый праздник с парадом и карнавальными шествиями.,ru,Russian,1
36fc5b1f85,"о мой бог я был английским майором, так что я люблю читать прессу","Я был английским майором, и сделало меня бедняком, поэтому я не могу взяться ни за что новое.",ru,Russian,2
70bfdd6135,The last 12 years of his life are a blank.,He can't remember the last 12 years of his life,en,English,0
90a1147998,"His voice was even and calm, not a hint of rage.",He was not at all concerned about what was happening.,en,English,1
986c8bdf09,Thorn held a sword different from any Ca'daan had ever seen.,Ca'daan had never seen someone hold a sword upside down.,en,English,1
0d6fac9fb5,من بين البرك واحدة يسكنها الزوار يرمون العملة النقدية على أمل أن ترتد واحدة جانباً أو بعيداً من رأس سلحفاة وهذا يعني طريقة أكيدة لتحقيق ثروة جيدة .,يرمي الناس القطع النقدية بالرغم من اللافتة المكتوب عليها ممنوع القيام بذلك.,ar,Arabic,1
c56754fe26,"I don't know what I would have done without Legal Services, said James. ",James said Legal Services helped him a lot.,en,English,0
2469306763,"เมื่อการโจมตีที่เกี่ยวข้องถูกกำหนดให้เป็นเกี่ยวกับอัลกออิดะห์, ความรับผิดชอบถูกย้ายไปที่สำนักงานสนามในนิวยอร์ก",สำนักงานเขตฟลอริด้ายึดครองเพราะมันเกี่ยวข้องกับอัลกออิดะห์,th,Thai,2
05b0352f0c,一位美国财政部官员称中央情报局的态度是对外国恐怖分子资产追踪中心（FTATC）的良性疏忽，并表示中央情报局认为金融追踪的效用有限。,财务跟踪主要涉及检查信用卡收据和银行对账单。,zh,Chinese,1
48c8953c10,"Оценките, получени от проучвания с дългосрочни експозиции, които представляват основен дял от позитивите в базовата оценка, не са засегнати.","Оценките са базирани на хора, които са изложени само веднъж.",bg,Bulgarian,2
947a94d19e,"Hata hivyo, hivi karibuni Paris imeunda maili za njia za baiskeli ambazo zinapita katikati mwa mji mzima, na kufanya uendeshaji wa baiskeli kuwa salama sana (na kujulikana zaidi).",Ni salama zaidi kuendesha baiskeli Paris.,sw,Swahili,0
17c251c514,"Я даже не понимаю, к чему вам утруждать себя доказательствами, — заметила она, чтобы выбить оружие у него из рук.","Защита, которую она выдвинула, оказалась недостаточной.",ru,Russian,1
5a7ec7b770,Jon shifted and the sword tip slid past.,John dodged the tip of the sword.,en,English,0
34459472db,"Hata hivyo, ongezeko kubwa katika gharama za vitabu vya sheria, majarida, na huduma za habari zina maana kwamba tu kudumisha makusanyo yetu ya sasa huzidi bajeti yetu.",Bajeti yetu ya sasa haituruhusu kudumisha makusanyo yetu ya sasa.,sw,Swahili,0
73706bc3d7,"When Mr. Hastings and Mr. Lawrence came in yesterday evening, they found your mistress busy writing letters. ",Your mistress wrote letters last night.,en,English,0
b049c8c4e9,"In short, most of the whale is incompressible.",Some parts of a whale could be compressed.,en,English,1
bf63300b99,"และพักผ่อนได้ง่าย, มิส Dalrymple, เมื่อฉันแก้ไขสคริปต์คำพูดอีกครั้งสำหรับการพิมพ์, ฉันกลับไปใช้ภาษาอังกฤษดั้งเดิมในเชิงวิชาการที่ซึ่งใช้กันในสมัยเก่าก่อน",ฉันยังคงกล่าวสุนทรพจน์เหมือนเดิม,th,Thai,2
1aefad5a73,"كان الفريق معروفاً في السابق بإسم بينيترز الذي لا ينسى , والذي, يمكن أيضاً اعتباره , بغرابة, لقباً هندياً",يتلقّى الفريق يتلقّى فقط في أيّ وقت واحد إسم.,ar,Arabic,2
15a62aef3d,"He asserted that the area was blessed with the highest concentration of exactly those natural features that, when combined, create the most pleasing and relaxing vistas possible landscapes composed of  lakes representing the source of life in water, trees offering the promise of shelter, smooth areas providing easy walking and a curved shoreline or path in the distance to stimulate curiosity.  ",He spoke ill of the area's natural features.,en,English,2
